2018-04-11,제일약품,2.0542,무상증자 권리락 효과에 강세,"▷동사는 전일 장 마감 후 무상증자에 따른 권리락이 금일 발생한다고 공시. 기준가는 44,950원임."
2018-04-11,진원생명과학,6.94,120억원 규모 전환사채 발행 결정에 강세,"▷동사는 전일 장 마감 후 운영자금을 위해 한양증권(주) 등 대상으로 120억원 규모 무기명식 이권부 무보증 사모 전환사채를 발행키로 결정했다고 공시. 사채의 표면/만기 이자율은 각각 2%, 4%이며, 사채만기일은 2022년10월12일임."
2018-04-11,신세계푸드,3.0542,1분기 실적 기대감에 소폭 상승,"▷한화투자증권은 동사에 대해  1분기 연결기준 매출액은 3,488억원(전년동기대비+22.5%), 영업이익 70억원(전년동기대비+45.1%)를 기록하며 기대치를 상회할 것으로 분석. 이는 평창동계올림픽 호조 및 기존사업부 외형 성장, 일부사업장 단가인상, 연결자회사 실적 개선등에 따라 최저임금 인상의 비용증가 부담을 제한하기 때문이라 밝힘. ▷아울러 제조부문과 유통망이 안정화 단계에 진입했다며, 구조적인 실적 성장이 시작된 것으로 분석.▷투자의견 : 매수[유지], 목표주가 : 195,000원[유지]"
2018-04-11,한국가스공사,6.94,1분기 실적 호조 전망에 소폭 상승,"▷NH투자증권은 동사에 대해 1분기 연결기준 매출 8조7,746억원(전년동기대비+13.7%), 영업이익 9,706억원(전년동기대비+17.4%)을 기록하며 컨센서스를 소폭 상회할 것으로 전망. 이는 1분기 계절적 성수기와 해외 자원개발 현장 이익 개선 등 때문이라고 밝힘.▷아울러 모잠비크 가스전 가치 1.5조원, 낮아진 추가 손상 가능성, 호주 GLNG,FLNG 이익 반영 등으로 역사적 고점 수준까지 밸류에이션 상승 가능성이 충분하다고 분석.▷투자의견 : Buy[유지], 목표주가 : 61,000원[유지]"
2018-04-11,CJ제일제당,6.94,냉동피자 '고메 피자' 판매 호조 소식에 소폭 상승,"▷동사는 언론을 통해 '고메 피자'가 지난해 7월 출시 이후 누적 매출 약 220억원, 누적 판매 약 350만개를 기록했다고 밝힘. 출시 이후부터 연말까지 월 평균 매출 20억원 가량을 기록하며 시장에 안착한 데 이어 올해 들어서는 1분기(1월~3월) 동안 월 평균 매출 30억원 가량을 유지하고 있는 것으로 알려짐.▷이와 관련 동사는 “피자 시장이 올해는 30% 가량 성장한 약 1,200억원 규모로 늘어날 것으로 전망된다며, 셰프 레시피 퀄리티 제품임을 강조하는 동시에 차별화된 맛품질로 '고메 피자'로만 올해 300억원 이상 매출을 달성할 계획”이라고 밝힘."
2018-04-11,신성이엔지,2.0542,31.07억원 규모 고효율 PERC 태양전지 공급계약 체결에 소폭 상승,"▷동사는 LONGI(H.K.)TRADING LIMITED와 31.07억원 규모 고효율 PERC 태양전지 공급계약을 체결했다고 공시. 이는 지난해 매출액 대비 0.3% 규모이며, 판매ㆍ공급지역은 베트남임. 계약기간은 2018년4월10일부터 2018년4월30일까지임."
2018-04-11,삼성물산,6.94,삼성SDI의 보유 지분 전량 처분 소식에 하락,"▷삼성SDI는 순환출자 해소 및 투자재원 확보를 위해 보유중인 동사의 지분 전량(4,042,758주)을 처분키로 결정했다고 공시. 처분 금액은 5,599.21억원 규모임."
2018-04-11,아이엔지생명,3.0542,신한지주 피인수 가능성에 급락,"▷최근 언론에 따르면, 신한지주가 동사의 최대주주인 라이프투자 유한회사로부터 동사 지분을 약 2조5,000억원 가량에 인수할 것으로 논의되고 있으며, 이달 말께 우선협상자로 신한지주가 지정될 가능성이 높은 것으로 알려짐. 시장에서는 대형 금융지주의 인수 가능성이 동사 주가 상승의 걸림돌이 될 수도 있는 것으로 평가되고 있음.▷한편, 동사는 장 마감 후 공시를 통해 최대주주인 라이프투자 유한회사는 투자자로서 지속적으로 다양한 전략적 검토를 진행하고 있으나, 현재까지 이와 관련하여 구체적으로 결정되거나 확정된 사실은 없다고 밝힘."
2018-04-12,이에스브이,6.94,"바이오, AI 분야 투자 결정에 상한가",▷동사는 전일 정정 공시를 통해 200억원 규모의 전환사채권발행의 자금사용목적은 바이오메디컬(100억원 규모) 사업투자와 AI 및 빅데이터(80억원 규모) 등 신규사업 투자라고 밝힘. 아울러 나머지 20억원은 운영자금으로 사용된다고 밝힘.
2018-04-12,셀루메드,4.0542,골이식재 미국 FDA 승인에 상한가,▷동사는 골이식재 Rafugen DBM을 미국 식품의약청(FDA)로부터 승인 받았다고 공시. 이를 통해 전세계 근골격계 시장 진출의 교두보를 확보했다고 밝힘.
2018-04-12,네이처셀,6.94,세계 최초 줄기세포 치매치료 상용화 소식에 상한가,"▷동사는 언론을 통해 알바이오와 공동으로 운영하고 있는 바이오스타 줄기세포기술연구원의 알츠하이머 치매 치료 기술이 일본 후생성으로부터 공식 승인을 받았다고 밝힘. 이에 금일부터 후쿠오카 트리니티 클리닉에서 환자 치료가 시작될 예정이며, 회사 측은 향후 동경을 비롯한 일본 전역의 병원으로 치매 치료가 확산될 것으로 예상하고 있음."
2018-04-12,디에스티로봇,6.94,출자지분 양도 및 사모투자합자회사 지분 양수 후 거래재개 첫날 급등,"▷동사는 전일 출자지분 양도를 통한 재무구조 개선을 위해 70억원 규모 키스톤 금융산업 제1호 사모투자합자회사 주식을 처분키로 결정했다고 공시. 처분예정일은 2018년4월30일임. 아울러 사모집행투자기구의 유한책임사원으로 참여함으로서 투자수익 획득을 위해 디에스티글로벌투자파트너즈사모투자합자회사 지분 99% 규모를 양수키로 결정했다고 공시. 양수금액은 102.15억원 규모이며, 양수예정일자는 2018년4월30일임. ▷한편, 한국거래소 코스닥시장본부는 동사에 대해 우회상장여부 및 요건충족확인을 위해 전일 거래를 정지했으며, 우회상장에 미해당에 금일 거래를 재개함."
2018-04-12,원풍물산,3.0542,"美 투자사 렐마다, 화이자 임상전문가 영입 소식에 급등","▷언론에 따르면 동사의 美 투자사인 렐마다 테러퓨틱사(Relmada Therapeutics)가 화이자에 근무했던 신약 임상전문가인 오타비오 비톨로 박사를 수석부사장 겸 R&D 총괄 책임자로 영입한 것으로 알려졌음. 이에 렐마다가 임상중인 신약 REL-1017의 임상과 상업화에 더욱 박차를 가할 것으로 기대되고 있음.▷한편, 월가의 리서치회사인 잭스인베스트먼트리서치는 지난 6일자 보고서에서 렐마다의 투자등급을 중립에서 매수로 상향하고 목표주가 5.25달러를 제시한 것으로 알려짐."
2018-04-12,비에이치,6.94,전방 산업 확대 기대감에 급등,"▷한국투자증권은 동사에 대해 중장기적으로 스마트폰 내 OLED 디스플레이 채용 비중이 커지면서 수혜를 받을 것으로 전망. ▷특히, OLED 디스플레이가 LCD에 비해 화면이 선명하고 화면 곡면 디스플레이 처리에 용이하다며, 폴더블폰도 OLED 디스플레이를 채용할 것이기 때문에 동사의 전방 시장은 지속적으로 확대될 것으로 전망.▷아울러 북미A사의 하반기 신제품용 부품 양산이 2분기부터 시작됐다며, A사 스마트폰 내에서 동사의 부품이 사용되는 OLED 스마트폰 출하량이 전년대비 183% 늘어날 것으로 전망.▷투자의견 : 매수[유지], 목표주가 : 27,000원 → 31,000원[상향]"
2018-04-12,SK머티리얼즈,4.0542,2분기 실적 개선 재개 전망에 강세,"▷하이투자증권은 동사에 대해 JV 자회사들의 매출 가세와 NF3, WF6 설비 확대 효과에 따른 매출 증가, 제품 가격 안정세 등으로 2분기부터 실적 개선세를 보일 것으로 분석. 이에 2분기 매출과 영업이익은 전분기대비 각각 10%, 16% 증가하는 1,551억원과 399억원을 기록할 것으로 전망.▷다만, 원-달러 환율 하락, 원재료 가격 인상 등에 따라 올해 영업이익 전망치를 기존의 1,942억원에서 1,691억원으로 하향하며, 이를 반영하여 적정주가 역시 하향 조정.▷투자의견 : BUY[유지], 목표주가 : 240,000원 → 210,000원[하향]"
2018-04-12,퍼시픽바이오,6.94,신재생에너지 사업 강화 기대감에 강세,"▷동사는 전일 장 마감 후 대표이사가 박정원에서 박정원, 김병주 공동대표이사로 변경되었다고 공시. 변경 사유는 공동대표이사 체제를 통한 신재생에너지 사업역량 강화라고 밝힘."
2018-04-12,유진기업,5.0542,1분기 호실적 전망에 강세,"▷하나금융투자는 동사에 대해 저축은행 연결실적 효과 등으로 올해 1분기 매출액 및 영업이익이 각각 2,876억원(+8.8% YoY), 308억원(+80.9% YoY)을 기록할 것으로 전망.▷아울러 레미콘 부문은 4월부터 단가 3% 인상효과로 이익 정상화가 이뤄짐에 따라 전년과 유사한 수준의 연간 영업이익을 달성가능할 것이라고 밝힘.▷또한, 수도권 GTX 및 민자철도노선 등으로 국내 건설시장이 수도권 중심으로는 여전히 견조할 것이 예상됨에 따라 장기적 업황개선이 기대된다고 밝힘.▷투자의견 : 매수[유지], 목표주가 : 9,000원[유지]"
2018-04-12,솔브레인,6.94,1분기 실적 호조 기대감에 강세,"▷키움증권은 동사에 대해 1분기 실적은 매출액 2,063억원(전년동기대비+12%), 영업이익 316억원(전년동기대비+20%)을 기록하며, 시장 컨센서스를 큰 폭으로 상회할 것으로 전망. 이는 반도체 Etchant의 출하량이 증가했으며, 제품 가격 인상으로 원재료 비용 상승 영향의 상쇄 등 때문이라고 밝힘.▷아울러, 2분기 실적은 매출액 2,177억원(전년동기대비+18%), 영업이익 357억원(전년동기대비+45%)을 기록하며 사상 최대를 기록할 것으로 전망.▷투자의견 : BUY[유지], 목표주가 : 91,000원[유지]"
2018-04-12,SKC코오롱PI,6.94,1분기 호실적 기대감에 강세,"▷삼성증권은 동사에 대해 지난 1월 생산 캐파 현실화를 위해 공시한 추가 600톤의 증설 효과가 당초 3월보다 앞당겨 2월초부터 시작된 것으로 판단된다고 밝힘. 이에 1분기 매출액 및 영업이익을 각각 607억원, 161억원으로 기존 추정치 대비 18% 상향 조정한다고 밝힘.▷아울러 올해 들어 OLED 업황 부진 전망에도 불구하고 동사의 주력 PI필름 시장이 공급단 과점 상황하에서 풀가동 상황을 유지하고 있다며, 특히 지난해 68%(YoY)로 고속성장한 방열시트용 PI필름은 OLED  스마트폰 모델뿐 아니라 LCD 모델에도 단일 디바이스당 적층수가 늘어나 연간 매출 성장률이 올해도 46%에 달할 것으로 전망.▷이에 올해 매출액 및 영업이익이 각각 2,684억원(+24% YoY), 684억원(+29% YoY)을 기록할 것으로 전망.▷투자의견 : 매수[유지], 목표주가 : 52,000원[유지]"
2018-04-12,아모텍,4.0542,안정적 성장 기대감에 상승,"▷IBK투자증권은 동사에 대해 올해에도 안정적 성장이 기대된다고 분석. 전장부품 비중이 연내 지속적으로 상승하면서 실적 개선을 주도할 것이며, Mobile은 High End 보다는 중저가 비중 확대 물량이 기대된다고 밝힘. 아울러 Metal Case는 증가세가 유지될 것으로 전망. ▷한편, 목표주가는 올해 예상 BPS인 22,545원에 적정 PBR 2.2배를 적용해 하향한다고 밝힘. ▷투자의견 : 매수[유지], 목표주가 : 60,000원 → 50,000원[하향]"
2018-04-12,차바이오텍,6.94,회사 분할 결정에 상승,▷동사는 새로운 수익 창출 모델(CMO사업)을 개척함과 기업집단 전체의 성장 등을 위해 기초연구 부문을 단순/물적분할하여 신설회사 차바이오랩(가칭)을 설립키로 결정했다고 공시. 분할기일은 2018년6월27일임.  ▷분할 후 존속회사인 동사는 상업임상을 포함하는 신약 및 신치료기술의 개발과 의약품 판매 활동에 집중할 예정.
2018-04-12,토비스,5.0542,50억원 규모의 자사주 매입 결정에 상승,"▷동사는 주가 안정 및 주주가치 제고를 위해 581,395주(50억원) 규모의 자사주를 취득키로 결정했다고 공시. 취득예상기간은 2018년4월13일부터 2018년7월12일까지임."
2018-04-12,KH바텍,6.94,2분기부터 실적 개선 기대감에 상승,"▷IBK투자증권은 동사에 대해 2분기부터 신규 모델 효과 및 해외 법인 정상 가동으로 정상 궤도 진입할 것으로 기대되며, 2분기 이후 영업 정상화 이후 가파른 속도로 실적 개선될 것으로 전망.▷아울러 올해 주요 예상 신제품은 IT 핵심 부품, 생활용품 등 다양하게 확산될 것으로 기대된다고 분석.▷투자의견 : BUY[유지], 목표주가 : 18,000원[유지]"
2018-04-12,아스트,6.0542,1분기 호실적 및 2분기 외형 성장 기대감에 상승,"▷키움증권은 동사에 대해 1분기 매출액 256억원(전년동기대비+18%), 영업이익 22억원(전년동기대비+24.2%)를 기록할 것으로 전망. 또한 2분기부터 본격적인 매출 성장이 이루어 질 것으로 분석. 이는 Boeing사의 월 52대 생산 계획에 맞추어 인도 대수가 증가가 예상되기 때문이라고 밝힘. ▷아울러, 최근 브렉시트 이슈 및 인건비 절감을 위해 유럽 항공기 제조 업체인 Airbus사의 아웃소싱 비율이 증가하고 있어 유럽권에서 추가 신규 수주 확보 가능성이 높다고 분석.▷투자의견 : BUY[유지], 목표주가 : 27,000원[유지]"
2018-04-12,유진테크,6.94,1분기 호실적 기대감 등에 상승,"▷DB금융투자는 동사에 대해 1분기 매출액은 712억원(+95.8% YoY), 영업이익은 193억원(+89.4%, YoY)를 기록하며 컨센서스(영업이익 163억원)를 크게 상회하는 실적이 기대된다고 분석. SK하이닉스와 삼성전자의 DRAM 투자로 인해 LPCVD 매출액이 크게 성장할 것이며, 이러한 기조는 2분기까지 이어져 상반기 중 인식 가능한 매출액이 지난해 연간 매출액을 상회할 것으로 전망. ▷아울러 주요 고객사의 72단 3D NAND향 Thermal ALD 장비의 경우 현재 퀄테스트가 진행 중이며, 올해 하반기부터 의미있는 매출이 발생할 것으로 전망. 이를 바탕으로 올해 매출액은 2,276억원(+74.8% YoY), 영업이익은 530억원(+106% YoY)을 기록할 것으로 밝힘. ▷투자의견 : 매수[유지], 목표주가 : 25,000원[유지]"
2018-04-12,시노펙스,6.94,베트남 빈트리그 사업장 생산 돌입 소식에 상승,"▷동사는 언론을 통해 베트남 2공장인 박닌성 옌퐁구 동토공단에 소재한 빈트리그 사업장이 전일 고객사의 연성회로기판(FPCB) 1차 벤더로서의 공급 자격을 정식승인 받아 금일부터 전격적인 양산에 돌입했다고 밝힘.  ▷빈트리그에서 생산하는 FPCB를 고객사는 물론 동사 하노이사업장에도 직접 공급하게 되며, 이번 승인을 계기로 그 동안 협의를 진행하던 다른 고객사와도 부품 공급 협상에 속도를 높여 나갈 것으로 알려짐."
2018-04-12,브이원텍,5.0542,21.14억 규모의 POLED 압흔검사기 공급계약 체결에 상승,"▷동사는 (주)오에스티와 21.14억 규모의 POLED 압흔검사기 공급계약을 체결했다고 공시. 이는 지난해 연결 기준 매출액 대비 5.46% 규모이며, 계약기간은 2018년4월11일부터 2018년12월30일까지임."
2018-04-12,대한광통신,6.94,광섬유 Shortage 현상 지속 전망에 상승,"▷SK증권은 보고서를 통해 글로벌 광섬유 생산 CAPA 증가율이 수요 증가율에 미치지 못하는 상황이며, 최대 수요국인 중국도 Preform 절반 이상을 수입에 의지하고 있기 때문에 섬유 Shortage 현상은 지속될 것으로 전망. 아울러 광섬유 판매단가도 우상향 기조를 유지하는 중이여서 이는 고스란히 동사의 이익 증가로 연결될 것으로 분석.▷또한, 지난해 말부터 설비투자를 계획/진행 중인 동사의 결정은 시의적절했다고 판단되며, 이르면 올해 하반기부터 실적 반영이 가능할 것으로 예상됨에 따라 추가적인 실적 상승이 기대된다고 분석.▷투자의견 : BUY[유지], 목표주가 : 9,000원[유지]"
2018-04-12,대한뉴팜,6.0542,무혈청배지 배양 방법 관련 특허 제출 사실 부각에 상승,"▷일부 언론에 따르면 동사가 최근 인체용 줄기세포 치료제 개발에 쓰이는 무혈청배지(serum free media) 배양 방법에 대한 특허를 제출한 것으로 알려짐. 아울러 해당 제품을 국내 제약사에 공급 중이며, 최근에는 무혈청배지 코팅 관련 기술 개발에 나선 것으로 알려졌음.▷한편, 무혈청배지는 줄기세포 치료제 개발 시 기존 혈청배지와 비교하여 감염위험이 적어 최근 각광받고 있는 세포배양 방법임."
2018-04-12,한컴지엠디,6.94,치매예방을 위한 가상현실(VR) 시스템 출시 기대감에 상승,"▷동사는 언론을 통해 인지훈련 및 치매예방을 위한 가상현실(VR) 시스템을 출시한다고 밝힘. VR 시스템은 바다 속에서 집중력·기억력·지각능력과 관련된 임무를 수행하며 인지훈련을 할 수 있는 '블루오션', 치매 초기 환자를 대상으로 일상생활훈련을 받을 수 있는 '커몬라이프' 등 다양한 프로그램으로 구성된 것으로 알려짐.▷이와 관련, 동사의 김현수 대표는 ""전국 치매안심센터, 보건소 등 다양한 기관으로 사업을 확대해 나가는 한편, 음성인식과 인공지능을 접목한 신제품도 내년에 선보일 예정""이라고 밝힘."
2018-04-12,파트론,7.0542,이익 개선 기대감에 소폭 상승,"▷한국투자증권은 동사에 대해 올해 국내 주요 고객사의 전체 스마트폰 판매량이 전년대비 큰 변화가 없어도 주요 고객사향 ASP(평균판매가격)가 상승하면서  매출액 및 이익이 늘어날 것으로 전망.▷특히, 상반기 집중된 주요 고객사 제품은 플래그십향 듀얼타입(홍채 및 셀카) 비중이 커지고, 하반기부터 시작되는 중저가향 제품에서도 일부 모델에 듀얼카메라를 채용할 예정이라고 밝힘. 이에 연간 카메라모듈의 ASP가 전년대비 23% 상승할 것으로 분석.▷투자의견 : 매수[유지], 목표주가 : 11,000원[유지]"
2018-04-12,케이피에스,6.94,84.13억원 규모 OLED 디스플레이 장비 공급계약 체결에 소폭 상승,"▷동사는 중국 Mianyang BOE Optoelectronics Technology Co., ltd와 84.13억원 규모 OLED 디스플레이 장비 공급계약을 체결했다고 공시. 이는 지난해 매출액대비 34.99% 규모이며, 계약기간은 2018년4월11일부터 2019년1월18일까지임."
2018-04-12,바텍,6.94,2분기 신제품 中 판매허가 기대감에 소폭 상승,"▷NH투자증권은 동사에 대해 1분기 말 Green Smart(구 Pax-i 3D smart)의 CFDA 판매허가 신청이 완료됐다며, 이에 따라 2분기 내 Smart 제품의 중국 판매허가 취득이 기대된다고 밝힘.▷특히, 동사의 Smart 제품 가격이 기존 3D제품 대비 20% 가량 저렴한 반면 마진율은 기존 제품과 동등하다며, Smart 제품 판매허가 취득 시, 가격 경쟁력 제고를 통한 매출 성장이 기대된다고 밝힘.▷투자의견 : 매수[유지], 목표주가 : 46,000원[유지]"
2018-04-12,중앙오션,6.0542,최대주주 변경에 급락,▷동사는 전일 장 마감 후 주식양수도 계약에 의한 지분취득(장외매수)으로 최대주주가 기존 전병철외 2인에서 마리투자조합으로 변경됐다고 공시. 변경 후 마리투자조합의 지분율은 14.01%임.
2018-04-11,코디엠,6.94,종속회사의 페프로민바이오 지분 확대 소식에 급등,"▷동사는 전일 장 마감 후 종속회사인 CODI-M USA가 사업영역 확대 및 역량 강화를 목적으로 페프로민바이오 주식 10만주(21.35억원 규모)를 취득했다고 공시. 취득 후 지분 비율은 10.09%임. ▷이와 관련 동사 관계자는 ""페프로민바이오는 메디포스트와 바이넥스로부터 투자를 받은 기업이라며, 페프로민바이오가 개발중인 CAR-T 치료제는 암 환자에게 맞춤형 치료를 제공한다""고 밝힘."
2018-04-11,대한광통신,7.0542,1분기 실적 호조에 강세,"▷동사는 1분기 영업이익이 68.89억원을 기록해 전년동기대비 108.9% 증가했다고 공시. 같은 기간 매출액은 348.03억원을 기록해 전년동기대비 7.7% 증가했으며, 순이익은 전년동기대비 115.2% 증가한 65.66억원을 기록."
2018-04-11,액션스퀘어,6.94,신작 출시 기대감에 강세,"▷하나금융투자는 동사에 대해 올해 블레이드2, 이터널랩소디, 기간틱엑스 등 분기별로 라인업 확장을 본격화하며 큰 폭의 이익 개선이 기대된다고 분석. 특히, 지난 2014년 블레이드 출시 당시 8개월만에 매출액 1,000억원을 달성했던 점으로 인해 후속작 블레이드2(2분기 출시 예정)에 대한 기대가 크다고 밝힘. ▷이와 관련 올해 매출액 376억원(전년대비+301.4%), 영업이익 156억원(흑자전환)을 기록할 것으로 분석."
2018-04-11,유앤아이,8.0542,마그네슘 합금 관련 美 특허 취득에 강세,"▷동사는 마그네슘 합금을 구성하고 있는 마그네슘과 이종원소 사이의 전기적 포텐셜 차이 로 기인하는 희생양극 부식(galvanic corrosion)을 최소화하여 안정적인 생체흡수성 생체 재료에 대한 기술 관련 미국 특허를 취득했다고 공시.▷이와 관련 회사측은 골절치료용 생체흡수성 임플란트의 재료가 되는 마그네슘 합금 제조의 원천기술이자 해외 판매를 가시화할 수 있는 핵심기술이라며, 의료계 외에도 산업계에서도 고내식성 마그네슘 합금으로서 활용 가능하다고 밝힘."
2018-04-11,코미코,6.94,1분기 실적 호조에 강세,▷동사는 연결기준 1분기 영업이익이 89.26억원을 기록해 전년동기대비 80.6% 증가했다고 공시. 같은 기간 매출액은 전년동기대비 41.8% 증가한 377.56억원을 기록.
2018-04-11,테스,6.94,올해 사상 최대 실적 기대감에 강세,"▷신한금융투자는 동사에 대해 삼성전자, SK하이닉스의 DRAM 및 NAND 신규 발주 확대로 인해 올해 사상 최대 실적을 달성할 것으로 전망. 올해 매출액 3,325억원(전년대비+20.6%), 영업이익 793억원(전년대비+25.4%)을 기록할 것으로 분석.▷아울러 현재 주가는 올해 예상 실적 기준 주가수익비율(PER) 8.7배에 불과한 과매도 구간이라며, 밸류에이션 매력이 부각되고 있다고 분석.  ▷투자의견 : 매수[유지], 목표주가 : 43,000원[유지]"
2018-04-11,실리콘웍스,7.0542,하반기 실적 개선 전망에 상승,"▷미래에셋대우는 동사에 대해 최근 주가는 상반기 실적 우려로 인하여 큰 폭으로 하락하고 있지만, 하반기는 지난해 하반기 수준의 견조한 실적을 기록할 가능성이 높기 때문에 글로벌 팹리스 업체 중 가장 저평가된 수준이라고 분석. ▷하반기에는 패널 가격 안정화에 따라 수익성이 상저하고가 예상된다며, 하반기 中 업체들이 신규 라인을 가동하면서 패널 구동에 필요한 D-IC의 수요가 증가할 것으로 예상되 중화권 판매 확대가 기대된다고 밝힘.▷투자의견 : 매수[신규], 목표주가 : 54,000원[신규]"
